melspectrogram,mfcc,class_id
../../datasets/images/test/3949370430778352870_melspectrogram_20sec.jpg,../../datasets/images/test/3949370430778352870_mfcc_20sec.jpg,7
../../datasets/images/test/8466896740624141678_melspectrogram_30sec.jpg,../../datasets/images/test/8466896740624141678_mfcc_30sec.jpg,7
../../datasets/images/test/511360411773907116_melspectrogram_70sec.jpg,../../datasets/images/test/511360411773907116_mfcc_70sec.jpg,5
../../datasets/images/test/6489641591570479839_melspectrogram_40sec.jpg,../../datasets/images/test/6489641591570479839_mfcc_40sec.jpg,7
../../datasets/images/test/2351722072175598265_melspectrogram_40sec.jpg,../../datasets/images/test/2351722072175598265_mfcc_40sec.jpg,4
../../datasets/images/test/8389781587087191143_melspectrogram_60sec.jpg,../../datasets/images/test/8389781587087191143_mfcc_60sec.jpg,5
../../datasets/images/test/733813920623139074_melspectrogram_0sec.jpg,../../datasets/images/test/733813920623139074_mfcc_0sec.jpg,3
../../datasets/images/test/1080823149366349112_melspectrogram_40sec.jpg,../../datasets/images/test/1080823149366349112_mfcc_40sec.jpg,7
../../datasets/images/test/4729335616744133602_melspectrogram_60sec.jpg,../../datasets/images/test/4729335616744133602_mfcc_60sec.jpg,7
../../datasets/images/test/4716929215077859377_melspectrogram_20sec.jpg,../../datasets/images/test/4716929215077859377_mfcc_20sec.jpg,3
../../datasets/images/test/737952069254204004_melspectrogram_60sec.jpg,../../datasets/images/test/737952069254204004_mfcc_60sec.jpg,4
../../datasets/images/test/7780754735209759710_melspectrogram_80sec.jpg,../../datasets/images/test/7780754735209759710_mfcc_80sec.jpg,9
../../datasets/images/test/4633807146284714277_melspectrogram_100sec.jpg,../../datasets/images/test/4633807146284714277_mfcc_100sec.jpg,7
../../datasets/images/test/3946035721867353576_melspectrogram_100sec.jpg,../../datasets/images/test/3946035721867353576_mfcc_100sec.jpg,4
../../datasets/images/test/6827914413125825161_melspectrogram_60sec.jpg,../../datasets/images/test/6827914413125825161_mfcc_60sec.jpg,7
../../datasets/images/test/9215941366394040565_melspectrogram_50sec.jpg,../../datasets/images/test/9215941366394040565_mfcc_50sec.jpg,7
../../datasets/images/test/2898189093776356981_melspectrogram_30sec.jpg,../../datasets/images/test/2898189093776356981_mfcc_30sec.jpg,3
../../datasets/images/test/4266389170938241491_melspectrogram_10sec.jpg,../../datasets/images/test/4266389170938241491_mfcc_10sec.jpg,7
../../datasets/images/test/5676854963487295451_melspectrogram_80sec.jpg,../../datasets/images/test/5676854963487295451_mfcc_80sec.jpg,7
../../datasets/images/test/8497560991065181160_melspectrogram_80sec.jpg,../../datasets/images/test/8497560991065181160_mfcc_80sec.jpg,7
../../datasets/images/test/1075499365712595676_melspectrogram_10sec.jpg,../../datasets/images/test/1075499365712595676_mfcc_10sec.jpg,7
../../datasets/images/test/8658366676338348431_melspectrogram_60sec.jpg,../../datasets/images/test/8658366676338348431_mfcc_60sec.jpg,7
../../datasets/images/test/8579528710095759606_melspectrogram_10sec.jpg,../../datasets/images/test/8579528710095759606_mfcc_10sec.jpg,2
../../datasets/images/test/1429855713769300539_melspectrogram_50sec.jpg,../../datasets/images/test/1429855713769300539_mfcc_50sec.jpg,3
../../datasets/images/test/2666772699445672903_melspectrogram_10sec.jpg,../../datasets/images/test/2666772699445672903_mfcc_10sec.jpg,1
../../datasets/images/test/4228233394410683562_melspectrogram_10sec.jpg,../../datasets/images/test/4228233394410683562_mfcc_10sec.jpg,7
../../datasets/images/test/8706208139651914044_melspectrogram_40sec.jpg,../../datasets/images/test/8706208139651914044_mfcc_40sec.jpg,7
../../datasets/images/test/4555658450479291124_melspectrogram_80sec.jpg,../../datasets/images/test/4555658450479291124_mfcc_80sec.jpg,7
../../datasets/images/test/5366403978513107581_melspectrogram_95sec.jpg,../../datasets/images/test/5366403978513107581_mfcc_95sec.jpg,9
../../datasets/images/test/8268556918698040148_melspectrogram_50sec.jpg,../../datasets/images/test/8268556918698040148_mfcc_50sec.jpg,7
../../datasets/images/test/730333382220221087_melspectrogram_30sec.jpg,../../datasets/images/test/730333382220221087_mfcc_30sec.jpg,7
../../datasets/images/test/7055328599130420675_melspectrogram_40sec.jpg,../../datasets/images/test/7055328599130420675_mfcc_40sec.jpg,7
../../datasets/images/test/5262164485493254717_melspectrogram_60sec.jpg,../../datasets/images/test/5262164485493254717_mfcc_60sec.jpg,7
../../datasets/images/test/844250654595549421_melspectrogram_40sec.jpg,../../datasets/images/test/844250654595549421_mfcc_40sec.jpg,4
../../datasets/images/test/4393204324737100915_melspectrogram_40sec.jpg,../../datasets/images/test/4393204324737100915_mfcc_40sec.jpg,8
../../datasets/images/test/1263874599766046216_melspectrogram_70sec.jpg,../../datasets/images/test/1263874599766046216_mfcc_70sec.jpg,7
../../datasets/images/test/7144339516512777612_melspectrogram_100sec.jpg,../../datasets/images/test/7144339516512777612_mfcc_100sec.jpg,7
../../datasets/images/test/1174466363585077543_melspectrogram_80sec.jpg,../../datasets/images/test/1174466363585077543_mfcc_80sec.jpg,7
../../datasets/images/test/1075499365712595676_melspectrogram_0sec.jpg,../../datasets/images/test/1075499365712595676_mfcc_0sec.jpg,7
../../datasets/images/test/1831611159470414196_melspectrogram_80sec.jpg,../../datasets/images/test/1831611159470414196_mfcc_80sec.jpg,7
../../datasets/images/test/954543064401854390_melspectrogram_50sec.jpg,../../datasets/images/test/954543064401854390_mfcc_50sec.jpg,7
../../datasets/images/test/2451115145253339176_melspectrogram_100sec.jpg,../../datasets/images/test/2451115145253339176_mfcc_100sec.jpg,7
../../datasets/images/test/5704220236907595863_melspectrogram_70sec.jpg,../../datasets/images/test/5704220236907595863_mfcc_70sec.jpg,7
../../datasets/images/test/174686257122306020_melspectrogram_40sec.jpg,../../datasets/images/test/174686257122306020_mfcc_40sec.jpg,7
../../datasets/images/test/4661398429816960415_melspectrogram_100sec.jpg,../../datasets/images/test/4661398429816960415_mfcc_100sec.jpg,7
../../datasets/images/test/2267401936653712115_melspectrogram_10sec.jpg,../../datasets/images/test/2267401936653712115_mfcc_10sec.jpg,4
../../datasets/images/test/7346538016052895815_melspectrogram_40sec.jpg,../../datasets/images/test/7346538016052895815_mfcc_40sec.jpg,9
../../datasets/images/test/2448780857487472660_melspectrogram_80sec.jpg,../../datasets/images/test/2448780857487472660_mfcc_80sec.jpg,1
../../datasets/images/test/277011090044216725_melspectrogram_40sec.jpg,../../datasets/images/test/277011090044216725_mfcc_40sec.jpg,5
../../datasets/images/test/6522605651621027080_melspectrogram_40sec.jpg,../../datasets/images/test/6522605651621027080_mfcc_40sec.jpg,3
../../datasets/images/test/4704881461785725423_melspectrogram_50sec.jpg,../../datasets/images/test/4704881461785725423_mfcc_50sec.jpg,7
../../datasets/images/test/7721483092838076676_melspectrogram_70sec.jpg,../../datasets/images/test/7721483092838076676_mfcc_70sec.jpg,4
../../datasets/images/test/7024883713935577167_melspectrogram_10sec.jpg,../../datasets/images/test/7024883713935577167_mfcc_10sec.jpg,5
../../datasets/images/test/1831611159470414196_melspectrogram_50sec.jpg,../../datasets/images/test/1831611159470414196_mfcc_50sec.jpg,7
../../datasets/images/test/7397370061631532164_melspectrogram_10sec.jpg,../../datasets/images/test/7397370061631532164_mfcc_10sec.jpg,7
../../datasets/images/test/765102805134902289_melspectrogram_0sec.jpg,../../datasets/images/test/765102805134902289_mfcc_0sec.jpg,7
../../datasets/images/test/7473522347785679566_melspectrogram_0sec.jpg,../../datasets/images/test/7473522347785679566_mfcc_0sec.jpg,3
../../datasets/images/test/4603878938279661917_melspectrogram_0sec.jpg,../../datasets/images/test/4603878938279661917_mfcc_0sec.jpg,7
../../datasets/images/test/6006207508308522164_melspectrogram_90sec.jpg,../../datasets/images/test/6006207508308522164_mfcc_90sec.jpg,7
../../datasets/images/test/4601720148813651821_melspectrogram_10sec.jpg,../../datasets/images/test/4601720148813651821_mfcc_10sec.jpg,7
../../datasets/images/test/2415527739948113242_melspectrogram_40sec.jpg,../../datasets/images/test/2415527739948113242_mfcc_40sec.jpg,7
../../datasets/images/test/7873251638760369986_melspectrogram_40sec.jpg,../../datasets/images/test/7873251638760369986_mfcc_40sec.jpg,7
../../datasets/images/test/8547864915034455945_melspectrogram_30sec.jpg,../../datasets/images/test/8547864915034455945_mfcc_30sec.jpg,2
../../datasets/images/test/8624738519647518914_melspectrogram_60sec.jpg,../../datasets/images/test/8624738519647518914_mfcc_60sec.jpg,7
../../datasets/images/test/8976341901654388537_melspectrogram_20sec.jpg,../../datasets/images/test/8976341901654388537_mfcc_20sec.jpg,4
../../datasets/images/test/7891896119470288261_melspectrogram_60sec.jpg,../../datasets/images/test/7891896119470288261_mfcc_60sec.jpg,4
../../datasets/images/test/7288654293574118400_melspectrogram_90sec.jpg,../../datasets/images/test/7288654293574118400_mfcc_90sec.jpg,5
../../datasets/images/test/8806906327608745177_melspectrogram_30sec.jpg,../../datasets/images/test/8806906327608745177_mfcc_30sec.jpg,7
../../datasets/images/test/4206014253046604756_melspectrogram_80sec.jpg,../../datasets/images/test/4206014253046604756_mfcc_80sec.jpg,7
../../datasets/images/test/536623284778627027_melspectrogram_90sec.jpg,../../datasets/images/test/536623284778627027_mfcc_90sec.jpg,3
../../datasets/images/test/8922854497913236038_melspectrogram_0sec.jpg,../../datasets/images/test/8922854497913236038_mfcc_0sec.jpg,7
../../datasets/images/test/2836720292762893520_melspectrogram_90sec.jpg,../../datasets/images/test/2836720292762893520_mfcc_90sec.jpg,7
../../datasets/images/test/3417801273000788442_melspectrogram_40sec.jpg,../../datasets/images/test/3417801273000788442_mfcc_40sec.jpg,7
../../datasets/images/test/7431500044913423565_melspectrogram_100sec.jpg,../../datasets/images/test/7431500044913423565_mfcc_100sec.jpg,4
../../datasets/images/test/492774516906297059_melspectrogram_75sec.jpg,../../datasets/images/test/492774516906297059_mfcc_75sec.jpg,9
../../datasets/images/test/8782516860520347621_melspectrogram_20sec.jpg,../../datasets/images/test/8782516860520347621_mfcc_20sec.jpg,7
../../datasets/images/test/1743218094480297903_melspectrogram_70sec.jpg,../../datasets/images/test/1743218094480297903_mfcc_70sec.jpg,1
../../datasets/images/test/3638359947265048969_melspectrogram_30sec.jpg,../../datasets/images/test/3638359947265048969_mfcc_30sec.jpg,5
../../datasets/images/test/1898065644772830105_melspectrogram_10sec.jpg,../../datasets/images/test/1898065644772830105_mfcc_10sec.jpg,7
../../datasets/images/test/2100360256524925213_melspectrogram_50sec.jpg,../../datasets/images/test/2100360256524925213_mfcc_50sec.jpg,3
../../datasets/images/test/1623980271978354935_melspectrogram_50sec.jpg,../../datasets/images/test/1623980271978354935_mfcc_50sec.jpg,7
../../datasets/images/test/3025212627168323952_melspectrogram_70sec.jpg,../../datasets/images/test/3025212627168323952_mfcc_70sec.jpg,5
../../datasets/images/test/677626092068734274_melspectrogram_30sec.jpg,../../datasets/images/test/677626092068734274_mfcc_30sec.jpg,7
../../datasets/images/test/3294364532267624923_melspectrogram_40sec.jpg,../../datasets/images/test/3294364532267624923_mfcc_40sec.jpg,5
../../datasets/images/test/4009822946205919180_melspectrogram_90sec.jpg,../../datasets/images/test/4009822946205919180_mfcc_90sec.jpg,7
../../datasets/images/test/1570070205311880017_melspectrogram_90sec.jpg,../../datasets/images/test/1570070205311880017_mfcc_90sec.jpg,3
../../datasets/images/test/5691320070844679759_melspectrogram_0sec.jpg,../../datasets/images/test/5691320070844679759_mfcc_0sec.jpg,7
../../datasets/images/test/8562343540795386915_melspectrogram_80sec.jpg,../../datasets/images/test/8562343540795386915_mfcc_80sec.jpg,7
../../datasets/images/test/8246904725466359129_melspectrogram_80sec.jpg,../../datasets/images/test/8246904725466359129_mfcc_80sec.jpg,7
../../datasets/images/test/840187164577730674_melspectrogram_40sec.jpg,../../datasets/images/test/840187164577730674_mfcc_40sec.jpg,7
../../datasets/images/test/7307889954025074076_melspectrogram_80sec.jpg,../../datasets/images/test/7307889954025074076_mfcc_80sec.jpg,7
../../datasets/images/test/4098246846504073424_melspectrogram_100sec.jpg,../../datasets/images/test/4098246846504073424_mfcc_100sec.jpg,7
../../datasets/images/test/3179088223950955430_melspectrogram_70sec.jpg,../../datasets/images/test/3179088223950955430_mfcc_70sec.jpg,2
../../datasets/images/test/3443683093256907853_melspectrogram_80sec.jpg,../../datasets/images/test/3443683093256907853_mfcc_80sec.jpg,7
../../datasets/images/test/1075244766663606605_melspectrogram_30sec.jpg,../../datasets/images/test/1075244766663606605_mfcc_30sec.jpg,7
../../datasets/images/test/9034207153896559577_melspectrogram_40sec.jpg,../../datasets/images/test/9034207153896559577_mfcc_40sec.jpg,7
../../datasets/images/test/6833224442760990017_melspectrogram_80sec.jpg,../../datasets/images/test/6833224442760990017_mfcc_80sec.jpg,7
../../datasets/images/test/6839646525438952179_melspectrogram_40sec.jpg,../../datasets/images/test/6839646525438952179_mfcc_40sec.jpg,7
../../datasets/images/test/1355589805263461818_melspectrogram_10sec.jpg,../../datasets/images/test/1355589805263461818_mfcc_10sec.jpg,4
../../datasets/images/test/1692548938569857099_melspectrogram_80sec.jpg,../../datasets/images/test/1692548938569857099_mfcc_80sec.jpg,4
../../datasets/images/test/6824941727203936548_melspectrogram_0sec.jpg,../../datasets/images/test/6824941727203936548_mfcc_0sec.jpg,2
../../datasets/images/test/1388680812159467148_melspectrogram_100sec.jpg,../../datasets/images/test/1388680812159467148_mfcc_100sec.jpg,7
../../datasets/images/test/2898838923549675030_melspectrogram_90sec.jpg,../../datasets/images/test/2898838923549675030_mfcc_90sec.jpg,7
../../datasets/images/test/5331964458013498248_melspectrogram_0sec.jpg,../../datasets/images/test/5331964458013498248_mfcc_0sec.jpg,7
../../datasets/images/test/386652602550994688_melspectrogram_70sec.jpg,../../datasets/images/test/386652602550994688_mfcc_70sec.jpg,7
../../datasets/images/test/8748917260644827522_melspectrogram_100sec.jpg,../../datasets/images/test/8748917260644827522_mfcc_100sec.jpg,2
../../datasets/images/test/8805635573369809788_melspectrogram_30sec.jpg,../../datasets/images/test/8805635573369809788_mfcc_30sec.jpg,8
../../datasets/images/test/8493058232266902312_melspectrogram_90sec.jpg,../../datasets/images/test/8493058232266902312_mfcc_90sec.jpg,4
../../datasets/images/test/6347459026246291691_melspectrogram_0sec.jpg,../../datasets/images/test/6347459026246291691_mfcc_0sec.jpg,7
../../datasets/images/test/5712834653550182466_melspectrogram_100sec.jpg,../../datasets/images/test/5712834653550182466_mfcc_100sec.jpg,9
../../datasets/images/test/420996319686165000_melspectrogram_0sec.jpg,../../datasets/images/test/420996319686165000_mfcc_0sec.jpg,7
../../datasets/images/test/2854234419693177139_melspectrogram_50sec.jpg,../../datasets/images/test/2854234419693177139_mfcc_50sec.jpg,7
../../datasets/images/test/5311753642635202486_melspectrogram_70sec.jpg,../../datasets/images/test/5311753642635202486_mfcc_70sec.jpg,2
../../datasets/images/test/6074618814673175571_melspectrogram_10sec.jpg,../../datasets/images/test/6074618814673175571_mfcc_10sec.jpg,7
../../datasets/images/test/6703448856458319345_melspectrogram_50sec.jpg,../../datasets/images/test/6703448856458319345_mfcc_50sec.jpg,7
../../datasets/images/test/4701790681086404921_melspectrogram_30sec.jpg,../../datasets/images/test/4701790681086404921_mfcc_30sec.jpg,4
../../datasets/images/test/2584755046035136886_melspectrogram_20sec.jpg,../../datasets/images/test/2584755046035136886_mfcc_20sec.jpg,7
../../datasets/images/test/5385141563479573831_melspectrogram_60sec.jpg,../../datasets/images/test/5385141563479573831_mfcc_60sec.jpg,7
../../datasets/images/test/7170638284930902756_melspectrogram_80sec.jpg,../../datasets/images/test/7170638284930902756_mfcc_80sec.jpg,7
../../datasets/images/test/7048657134128349034_melspectrogram_90sec.jpg,../../datasets/images/test/7048657134128349034_mfcc_90sec.jpg,7
../../datasets/images/test/8435899309658725692_melspectrogram_100sec.jpg,../../datasets/images/test/8435899309658725692_mfcc_100sec.jpg,3
../../datasets/images/test/750335655291701819_melspectrogram_60sec.jpg,../../datasets/images/test/750335655291701819_mfcc_60sec.jpg,7
../../datasets/images/test/3479632868097405613_melspectrogram_10sec.jpg,../../datasets/images/test/3479632868097405613_mfcc_10sec.jpg,1
../../datasets/images/test/4122700118250154451_melspectrogram_70sec.jpg,../../datasets/images/test/4122700118250154451_mfcc_70sec.jpg,5
../../datasets/images/test/7024883713935577167_melspectrogram_70sec.jpg,../../datasets/images/test/7024883713935577167_mfcc_70sec.jpg,5
../../datasets/images/test/8880860081589905511_melspectrogram_90sec.jpg,../../datasets/images/test/8880860081589905511_mfcc_90sec.jpg,3
../../datasets/images/test/3964453398338150630_melspectrogram_40sec.jpg,../../datasets/images/test/3964453398338150630_mfcc_40sec.jpg,7
../../datasets/images/test/4432837769140614118_melspectrogram_100sec.jpg,../../datasets/images/test/4432837769140614118_mfcc_100sec.jpg,7
../../datasets/images/test/2846577988337691010_melspectrogram_80sec.jpg,../../datasets/images/test/2846577988337691010_mfcc_80sec.jpg,7
../../datasets/images/test/3238491896654054392_melspectrogram_100sec.jpg,../../datasets/images/test/3238491896654054392_mfcc_100sec.jpg,7
../../datasets/images/test/4383091487353386354_melspectrogram_10sec.jpg,../../datasets/images/test/4383091487353386354_mfcc_10sec.jpg,7
../../datasets/images/test/607168860406327428_melspectrogram_0sec.jpg,../../datasets/images/test/607168860406327428_mfcc_0sec.jpg,7
../../datasets/images/test/5036639718858302352_melspectrogram_0sec.jpg,../../datasets/images/test/5036639718858302352_mfcc_0sec.jpg,7
../../datasets/images/test/364813124443310566_melspectrogram_20sec.jpg,../../datasets/images/test/364813124443310566_mfcc_20sec.jpg,9
../../datasets/images/test/6828141155062628677_melspectrogram_20sec.jpg,../../datasets/images/test/6828141155062628677_mfcc_20sec.jpg,2
../../datasets/images/test/6515250906689569207_melspectrogram_70sec.jpg,../../datasets/images/test/6515250906689569207_mfcc_70sec.jpg,3
../../datasets/images/test/1588110182678244422_melspectrogram_80sec.jpg,../../datasets/images/test/1588110182678244422_mfcc_80sec.jpg,7
../../datasets/images/test/2523622741958018273_melspectrogram_5sec.jpg,../../datasets/images/test/2523622741958018273_mfcc_5sec.jpg,9
../../datasets/images/test/6276581919821887518_melspectrogram_60sec.jpg,../../datasets/images/test/6276581919821887518_mfcc_60sec.jpg,1
../../datasets/images/test/6515250906689569207_melspectrogram_20sec.jpg,../../datasets/images/test/6515250906689569207_mfcc_20sec.jpg,3
../../datasets/images/test/7995292730198612173_melspectrogram_80sec.jpg,../../datasets/images/test/7995292730198612173_mfcc_80sec.jpg,7
../../datasets/images/test/8497560991065181160_melspectrogram_10sec.jpg,../../datasets/images/test/8497560991065181160_mfcc_10sec.jpg,7
../../datasets/images/test/6445943692970671022_melspectrogram_30sec.jpg,../../datasets/images/test/6445943692970671022_mfcc_30sec.jpg,7
../../datasets/images/test/4578813930008414614_melspectrogram_50sec.jpg,../../datasets/images/test/4578813930008414614_mfcc_50sec.jpg,7
../../datasets/images/test/6085737759299512235_melspectrogram_50sec.jpg,../../datasets/images/test/6085737759299512235_mfcc_50sec.jpg,7
../../datasets/images/test/7780754735209759710_melspectrogram_25sec.jpg,../../datasets/images/test/7780754735209759710_mfcc_25sec.jpg,9
../../datasets/images/test/1424588882177440536_melspectrogram_40sec.jpg,../../datasets/images/test/1424588882177440536_mfcc_40sec.jpg,7
../../datasets/images/test/1446799877501951865_melspectrogram_0sec.jpg,../../datasets/images/test/1446799877501951865_mfcc_0sec.jpg,3
../../datasets/images/test/1984023260775527008_melspectrogram_80sec.jpg,../../datasets/images/test/1984023260775527008_mfcc_80sec.jpg,5
../../datasets/images/test/1552233266684303699_melspectrogram_30sec.jpg,../../datasets/images/test/1552233266684303699_mfcc_30sec.jpg,3
../../datasets/images/test/4664412499751268687_melspectrogram_70sec.jpg,../../datasets/images/test/4664412499751268687_mfcc_70sec.jpg,7
../../datasets/images/test/8184986624268146131_melspectrogram_10sec.jpg,../../datasets/images/test/8184986624268146131_mfcc_10sec.jpg,7
../../datasets/images/test/804229915345667357_melspectrogram_100sec.jpg,../../datasets/images/test/804229915345667357_mfcc_100sec.jpg,5
../../datasets/images/test/6900304335173078375_melspectrogram_40sec.jpg,../../datasets/images/test/6900304335173078375_mfcc_40sec.jpg,7
../../datasets/images/test/1496479577269104343_melspectrogram_80sec.jpg,../../datasets/images/test/1496479577269104343_mfcc_80sec.jpg,7
../../datasets/images/test/148330626325522782_melspectrogram_40sec.jpg,../../datasets/images/test/148330626325522782_mfcc_40sec.jpg,7
../../datasets/images/test/8682156415094232896_melspectrogram_80sec.jpg,../../datasets/images/test/8682156415094232896_mfcc_80sec.jpg,7
../../datasets/images/test/1449805671478644290_melspectrogram_0sec.jpg,../../datasets/images/test/1449805671478644290_mfcc_0sec.jpg,6
../../datasets/images/test/3707526607084880455_melspectrogram_100sec.jpg,../../datasets/images/test/3707526607084880455_mfcc_100sec.jpg,7
../../datasets/images/test/6952177106532235483_melspectrogram_50sec.jpg,../../datasets/images/test/6952177106532235483_mfcc_50sec.jpg,1
../../datasets/images/test/6650683421753462421_melspectrogram_70sec.jpg,../../datasets/images/test/6650683421753462421_mfcc_70sec.jpg,2
../../datasets/images/test/3578163493699067292_melspectrogram_30sec.jpg,../../datasets/images/test/3578163493699067292_mfcc_30sec.jpg,7
../../datasets/images/test/5091530227002217952_melspectrogram_60sec.jpg,../../datasets/images/test/5091530227002217952_mfcc_60sec.jpg,7
../../datasets/images/test/536623284778627027_melspectrogram_20sec.jpg,../../datasets/images/test/536623284778627027_mfcc_20sec.jpg,3
../../datasets/images/test/701385306230304081_melspectrogram_40sec.jpg,../../datasets/images/test/701385306230304081_mfcc_40sec.jpg,7
../../datasets/images/test/8944887794859424279_melspectrogram_30sec.jpg,../../datasets/images/test/8944887794859424279_mfcc_30sec.jpg,4
../../datasets/images/test/4578813930008414614_melspectrogram_80sec.jpg,../../datasets/images/test/4578813930008414614_mfcc_80sec.jpg,7
../../datasets/images/test/564952594951119525_melspectrogram_40sec.jpg,../../datasets/images/test/564952594951119525_mfcc_40sec.jpg,7
../../datasets/images/test/2154230104956246422_melspectrogram_80sec.jpg,../../datasets/images/test/2154230104956246422_mfcc_80sec.jpg,7
../../datasets/images/test/3062510268527210620_melspectrogram_0sec.jpg,../../datasets/images/test/3062510268527210620_mfcc_0sec.jpg,7
../../datasets/images/test/2744741060642353258_melspectrogram_20sec.jpg,../../datasets/images/test/2744741060642353258_mfcc_20sec.jpg,2
../../datasets/images/test/5418351290520427576_melspectrogram_10sec.jpg,../../datasets/images/test/5418351290520427576_mfcc_10sec.jpg,3
../../datasets/images/test/4244680343402327222_melspectrogram_80sec.jpg,../../datasets/images/test/4244680343402327222_mfcc_80sec.jpg,7
../../datasets/images/test/5938899773061484989_melspectrogram_50sec.jpg,../../datasets/images/test/5938899773061484989_mfcc_50sec.jpg,1
../../datasets/images/test/1735175498863431884_melspectrogram_20sec.jpg,../../datasets/images/test/1735175498863431884_mfcc_20sec.jpg,7
../../datasets/images/test/3694871317126681464_melspectrogram_30sec.jpg,../../datasets/images/test/3694871317126681464_mfcc_30sec.jpg,6
../../datasets/images/test/8791816819055036017_melspectrogram_70sec.jpg,../../datasets/images/test/8791816819055036017_mfcc_70sec.jpg,7
../../datasets/images/test/2057397192877853654_melspectrogram_10sec.jpg,../../datasets/images/test/2057397192877853654_mfcc_10sec.jpg,7
../../datasets/images/test/3874441987824182744_melspectrogram_50sec.jpg,../../datasets/images/test/3874441987824182744_mfcc_50sec.jpg,7
../../datasets/images/test/1023008757274158178_melspectrogram_80sec.jpg,../../datasets/images/test/1023008757274158178_mfcc_80sec.jpg,7
../../datasets/images/test/4744374856820737723_melspectrogram_10sec.jpg,../../datasets/images/test/4744374856820737723_mfcc_10sec.jpg,7
../../datasets/images/test/7818310571994210311_melspectrogram_40sec.jpg,../../datasets/images/test/7818310571994210311_mfcc_40sec.jpg,4
../../datasets/images/test/6364260659351718931_melspectrogram_30sec.jpg,../../datasets/images/test/6364260659351718931_mfcc_30sec.jpg,7
../../datasets/images/test/4785754035830121574_melspectrogram_60sec.jpg,../../datasets/images/test/4785754035830121574_mfcc_60sec.jpg,3
../../datasets/images/test/7048657134128349034_melspectrogram_10sec.jpg,../../datasets/images/test/7048657134128349034_mfcc_10sec.jpg,7
../../datasets/images/test/6927847654839167364_melspectrogram_30sec.jpg,../../datasets/images/test/6927847654839167364_mfcc_30sec.jpg,7
../../datasets/images/test/8569191874104897603_melspectrogram_100sec.jpg,../../datasets/images/test/8569191874104897603_mfcc_100sec.jpg,7
../../datasets/images/test/2354352163388330098_melspectrogram_90sec.jpg,../../datasets/images/test/2354352163388330098_mfcc_90sec.jpg,5
../../datasets/images/test/6748692239197896452_melspectrogram_10sec.jpg,../../datasets/images/test/6748692239197896452_mfcc_10sec.jpg,7
../../datasets/images/test/4385176255406580513_melspectrogram_100sec.jpg,../../datasets/images/test/4385176255406580513_mfcc_100sec.jpg,7
../../datasets/images/test/351293401009410500_melspectrogram_0sec.jpg,../../datasets/images/test/351293401009410500_mfcc_0sec.jpg,7
../../datasets/images/test/5623962756119976013_melspectrogram_90sec.jpg,../../datasets/images/test/5623962756119976013_mfcc_90sec.jpg,7
../../datasets/images/test/2584755046035136886_melspectrogram_0sec.jpg,../../datasets/images/test/2584755046035136886_mfcc_0sec.jpg,7
../../datasets/images/test/388213518592119651_melspectrogram_100sec.jpg,../../datasets/images/test/388213518592119651_mfcc_100sec.jpg,3
../../datasets/images/test/3481734396802482144_melspectrogram_80sec.jpg,../../datasets/images/test/3481734396802482144_mfcc_80sec.jpg,7
../../datasets/images/test/5572748544651881399_melspectrogram_20sec.jpg,../../datasets/images/test/5572748544651881399_mfcc_20sec.jpg,8
../../datasets/images/test/6074618814673175571_melspectrogram_20sec.jpg,../../datasets/images/test/6074618814673175571_mfcc_20sec.jpg,7
../../datasets/images/test/1682440096257579187_melspectrogram_0sec.jpg,../../datasets/images/test/1682440096257579187_mfcc_0sec.jpg,7
../../datasets/images/test/52550495785152175_melspectrogram_0sec.jpg,../../datasets/images/test/52550495785152175_mfcc_0sec.jpg,1
../../datasets/images/test/7346538016052895815_melspectrogram_50sec.jpg,../../datasets/images/test/7346538016052895815_mfcc_50sec.jpg,9
../../datasets/images/test/8778459562521543214_melspectrogram_20sec.jpg,../../datasets/images/test/8778459562521543214_mfcc_20sec.jpg,7
../../datasets/images/test/4926875210940617548_melspectrogram_20sec.jpg,../../datasets/images/test/4926875210940617548_mfcc_20sec.jpg,7
../../datasets/images/test/5512934151415627850_melspectrogram_20sec.jpg,../../datasets/images/test/5512934151415627850_mfcc_20sec.jpg,4
../../datasets/images/test/9052782663351604437_melspectrogram_60sec.jpg,../../datasets/images/test/9052782663351604437_mfcc_60sec.jpg,7
../../datasets/images/test/3934752043729696651_melspectrogram_0sec.jpg,../../datasets/images/test/3934752043729696651_mfcc_0sec.jpg,7
../../datasets/images/test/8413251381046437987_melspectrogram_100sec.jpg,../../datasets/images/test/8413251381046437987_mfcc_100sec.jpg,7
../../datasets/images/test/8486187057987695904_melspectrogram_30sec.jpg,../../datasets/images/test/8486187057987695904_mfcc_30sec.jpg,4
../../datasets/images/test/873312080173855340_melspectrogram_50sec.jpg,../../datasets/images/test/873312080173855340_mfcc_50sec.jpg,7
../../datasets/images/test/7898002495049247983_melspectrogram_90sec.jpg,../../datasets/images/test/7898002495049247983_mfcc_90sec.jpg,7
../../datasets/images/test/7381947162661069782_melspectrogram_100sec.jpg,../../datasets/images/test/7381947162661069782_mfcc_100sec.jpg,7
../../datasets/images/test/6939801901255514070_melspectrogram_40sec.jpg,../../datasets/images/test/6939801901255514070_mfcc_40sec.jpg,7
../../datasets/images/test/110153579548688359_melspectrogram_30sec.jpg,../../datasets/images/test/110153579548688359_mfcc_30sec.jpg,8
